manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,id,month,season,weekend,consumption(kWh/100km)_rolling_mean
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-27,103214,11.0,6.1,Electricity,All-year tires,1,0,0,Normal,25.8,0,1,9.2,0,1,winter,weekday,25.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-26,103203,17.0,8.0,Electricity,All-year tires,1,0,0,Moderate,25.8,0,1,9.2,0,1,winter,weekday,25.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-25,103186,64.0,4.95,Electricity,All-year tires,1,0,1,Normal,25.8,0,1,9.2,0,1,winter,weekday,25.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-24,103122,76.0,2.61,Electricity,All-year tires,1,0,1,Normal,25.8,0,1,9.2,0,1,winter,weekday,25.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-21,103046,21.0,2.26,Electricity,All-year tires,1,0,0,Normal,25.8,0,1,9.2,0,1,winter,weekday,25.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-20,103025,26.0,29.87,Electricity,All-year tires,1,0,0,Normal,22.46,0,1,5.859999999999999,0,1,winter,weekday,24.129999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-18,102999,16.0,1.72,Electricity,All-year tires,1,0,0,Normal,22.46,0,1,5.859999999999999,0,1,winter,weekday,22.46
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-17,102983,54.0,10.0,Electricity,All-year tires,1,0,1,Normal,22.46,0,1,5.859999999999999,0,1,winter,weekday,22.46
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-16,102929,156.0,12.0,Electricity,All-year tires,1,0,1,Normal,19.3,0,1,2.6999999999999997,0,1,winter,weekend,20.879999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-15,102773,21.0,10.3,Electricity,All-year tires,1,0,0,Normal,24.87,0,1,8.27,0,1,winter,weekend,22.084999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-12-01,102752,2.0,5.88,Electricity,All-year tires,1,1,1,Normal,24.87,0,1,8.27,0,12,winter,weekday,24.87
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-11-01,102750,112.0,2.6,Electricity,All-year tires,1,1,1,Normal,24.87,0,1,8.27,0,11,fall,weekday,24.87
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-11-01,102638,11.0,19.0,Electricity,All-year tires,1,0,0,Normal,20.27,0,1,3.669999999999998,0,11,fall,weekday,22.569999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-10-01,102627,6.0,3.3,Electricity,All-year tires,1,0,0,Normal,20.27,0,0,3.669999999999998,0,10,fall,weekend,20.27
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-09-01,102621,176.0,3.3,Electricity,All-year tires,1,1,1,Normal,20.27,0,1,3.669999999999998,0,9,fall,weekday,20.27
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-09-01,102445,22.0,17.4,Electricity,All-year tires,1,1,1,Normal,21.6,0,1,5.0,0,9,fall,weekday,20.934999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-08-01,102423,128.0,15.0,Electricity,All-year tires,1,1,1,Normal,21.6,0,1,5.0,0,8,summer,weekday,21.6
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-06-01,102295,18.0,2.39,Electricity,All-year tires,1,0,0,Moderate,21.54,0,1,4.939999999999998,0,6,summer,weekday,21.569999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-05-01,102277,6.0,2.78,Electricity,All-year tires,1,0,0,Moderate,21.54,0,0,4.939999999999998,0,5,spring,weekend,21.54
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-05-01,102271,12.0,10.5,Electricity,All-year tires,1,0,1,Moderate,19.03,0,0,2.43,0,5,spring,weekend,20.284999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-04-01,102259,3.0,6.0,Electricity,All-year tires,1,0,1,Moderate,19.03,0,0,2.43,0,4,spring,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2022-01-01,102256,49.0,9.2,Electricity,All-year tires,1,0,1,Moderate,19.03,0,0,2.43,0,1,winter,weekend,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-31,102207,37.0,3.29,Electricity,All-year tires,1,0,1,Moderate,19.03,0,0,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-31,102170,47.0,5.46,Electricity,All-year tires,1,0,0,Moderate,19.03,0,0,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-29,102123,25.0,12.3,Electricity,All-year tires,1,0,0,Normal,19.03,0,1,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-28,102098,10.0,3.46,Electricity,All-year tires,1,0,0,Normal,19.03,0,1,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-28,102088,34.0,4.37,Electricity,All-year tires,1,0,0,Normal,19.03,0,1,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-25,102054,29.0,2.0,Electricity,All-year tires,1,0,0,Normal,19.03,0,1,2.43,0,12,winter,weekend,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-24,102025,11.0,6.86,Electricity,All-year tires,1,0,0,Normal,19.03,0,1,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-23,102014,32.0,7.03,Electricity,All-year tires,1,0,0,Moderate,19.03,0,1,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-23,101982,9.0,8.0,Electricity,All-year tires,1,0,0,Moderate,19.03,0,0,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-22,101973,15.0,1.69,Electricity,All-year tires,1,0,0,Normal,19.03,0,1,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-22,101958,14.0,5.58,Electricity,All-year tires,1,0,0,Normal,19.03,0,0,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-21,101944,182.0,8.52,Electricity,All-year tires,1,1,1,Moderate,19.03,0,0,2.43,0,12,winter,weekday,19.03
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-20,101762,65.0,13.77,Electricity,All-year tires,1,0,1,Moderate,21.18,0,1,4.579999999999998,0,12,winter,weekday,20.104999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-19,101697,31.0,13.0,Electricity,All-year tires,1,0,0,Normal,24.85,0,0,8.25,0,12,winter,weekend,23.014999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-18,101666,9.0,9.9,Electricity,All-year tires,1,0,0,Normal,24.85,0,0,8.25,0,12,winter,weekend,24.85
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-17,101657,46.0,7.15,Electricity,All-year tires,1,0,0,Normal,24.85,0,1,8.25,0,12,winter,weekday,24.85
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-12,101611,47.0,3.0,Electricity,All-year tires,1,0,0,Normal,24.85,0,1,8.25,0,11,fall,weekday,24.85
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-12,101564,29.0,24.48,Electricity,All-year tires,1,0,0,Normal,33.14,0,1,16.54,0,9,fall,weekend,28.994999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-12,101535,52.0,6.65,Electricity,All-year tires,1,0,0,Normal,33.14,0,1,16.54,0,9,fall,weekend,33.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-07-12,101483,27.0,4.66,Electricity,All-year tires,1,0,0,Normal,33.14,0,1,16.54,0,7,summer,weekday,33.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-05-12,101456,2.0,3.4,Electricity,All-year tires,1,0,0,Moderate,26.29,0,0,9.689999999999998,0,5,spring,weekday,29.714999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-04-12,101454,23.0,4.5,Electricity,All-year tires,1,0,0,Moderate,26.29,0,0,9.689999999999998,0,4,spring,weekday,26.29
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-03-12,101431,10.0,1.3,Electricity,All-year tires,1,0,0,Normal,26.29,0,0,9.689999999999998,0,3,spring,weekday,26.29
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-02-12,101421,11.0,18.23,Electricity,All-year tires,1,0,0,Normal,25.81,0,1,9.209999999999996,0,2,winter,weekday,26.049999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-02-12,101407,79.0,5.0,Electricity,All-year tires,1,0,0,Normal,25.81,0,1,9.209999999999996,0,2,winter,weekday,25.81
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-30,101328,23.0,12.3,Electricity,All-year tires,1,0,0,Normal,53.48,0,1,36.88,0,11,fall,weekday,39.644999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-28,101305,2.0,25.5,Electricity,All-year tires,1,1,1,Moderate,16.57,0,1,-0.0300000000000011,0,11,fall,weekend,35.02499999999999
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-28,101303,170.0,3.0,Electricity,All-year tires,0,0,1,Moderate,16.57,0,0,-0.0300000000000011,0,11,fall,weekend,16.57
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-26,101133,72.0,13.0,Electricity,All-year tires,0,1,1,Moderate,17.3,0,1,0.6999999999999993,0,11,fall,weekday,16.934999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-25,101061,41.0,9.0,Electricity,All-year tires,1,0,1,Moderate,21.95,0,1,5.349999999999998,0,11,fall,weekday,19.624999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-24,101020,46.0,8.0,Electricity,All-year tires,0,0,1,Moderate,17.39,0,0,0.7899999999999991,0,11,fall,weekday,19.669999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-24,100974,72.0,11.0,Electricity,All-year tires,0,0,1,Normal,15.28,0,0,-1.320000000000002,0,11,fall,weekday,16.334999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-24,100902,67.0,12.0,Electricity,All-year tires,0,0,1,Normal,17.91,0,1,1.3099999999999987,0,11,fall,weekday,16.594999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-22,100835,70.0,11.0,Electricity,All-year tires,0,0,1,Normal,15.71,0,1,-0.8900000000000006,0,11,fall,weekday,16.809999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-21,100765,95.0,17.0,Electricity,All-year tires,0,1,1,Normal,19.1,0,1,2.5,0,11,fall,weekend,17.404999999999998
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-20,100670,122.0,22.0,Electricity,All-year tires,0,1,1,Normal,18.03,0,1,1.4299999999999995,0,11,fall,weekend,18.564999999999998
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-20,100548,67.0,10.0,Electricity,All-year tires,0,1,1,Normal,14.93,0,1,-1.6700000000000017,0,11,fall,weekend,16.479999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-18,100481,31.0,9.0,Electricity,All-year tires,0,0,1,Normal,29.03,0,0,12.43,0,11,fall,weekday,21.979999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-17,100449,252.0,40.0,Electricity,All-year tires,0,1,1,Moderate,15.87,0,1,-0.7300000000000022,0,11,fall,weekday,22.449999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-16,100197,20.0,15.41,Electricity,Summer tires,1,0,0,Normal,25.42,0,0,8.82,0,11,fall,weekday,20.644999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-15,100177,40.0,17.0,Electricity,Summer tires,1,0,1,Normal,25.42,0,1,8.82,0,11,fall,weekday,25.42
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-15,100137,120.0,10.0,Electricity,Summer tires,0,1,1,Normal,25.42,0,1,8.82,0,11,fall,weekday,25.42
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-14,100017,7.0,2.5,Electricity,Summer tires,1,0,1,Normal,35.71,0,1,19.11,0,11,fall,weekend,30.564999999999998
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-14,100010,151.0,26.62,Electricity,Summer tires,0,1,1,Normal,19.62,0,1,3.02,0,11,fall,weekend,27.665
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-13,99859,29.0,25.5,Electricity,Summer tires,1,0,0,Normal,20.14,0,1,3.539999999999999,0,11,fall,weekend,19.879999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-11-11,99830,2.0,4.7,Electricity,Summer tires,1,0,0,Normal,20.14,0,1,3.539999999999999,0,11,fall,weekday,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-11,99828,69.0,4.6,Electricity,Summer tires,1,0,1,Normal,20.14,0,0,3.539999999999999,0,10,fall,weekday,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-11,99759,22.0,3.4,Electricity,Summer tires,1,0,0,Moderate,20.14,0,1,3.539999999999999,0,10,fall,weekday,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-11,99737,11.0,1.39,Electricity,Summer tires,1,0,0,Normal,20.14,0,1,3.539999999999999,0,9,fall,weekend,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-06-11,99726,9.0,13.6,Electricity,Summer tires,1,0,0,Normal,20.14,0,1,3.539999999999999,0,6,summer,weekday,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-06-11,99717,11.0,1.26,Electricity,Summer tires,1,0,0,Normal,20.14,0,1,3.539999999999999,0,6,summer,weekday,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-04-11,99706,16.0,6.0,Electricity,Summer tires,1,0,0,Normal,20.14,0,1,3.539999999999999,0,4,spring,weekend,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-04-11,99690,21.0,1.87,Electricity,Summer tires,1,0,0,Moderate,20.14,0,1,3.539999999999999,0,4,spring,weekend,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-02-11,99669,20.0,3.8,Electricity,Summer tires,1,0,0,Moderate,20.14,0,0,3.539999999999999,0,2,winter,weekday,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-31,99649,40.0,11.2,Electricity,Summer tires,1,0,1,Moderate,20.14,0,1,3.539999999999999,0,10,fall,weekend,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-30,99609,14.0,7.7,Electricity,Summer tires,1,0,0,Moderate,20.14,0,0,3.539999999999999,0,10,fall,weekend,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-30,99595,5.0,3.0,Electricity,Summer tires,1,0,0,Moderate,20.14,0,0,3.539999999999999,0,10,fall,weekend,20.14
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-27,99052,0.0,3.1,Electricity,Summer tires,1,0,0,Normal,29.55,0,1,12.95,0,10,fall,weekday,24.845
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-26,99052,23.0,3.7,Electricity,Summer tires,1,0,0,Normal,29.55,0,1,12.95,0,10,fall,weekday,29.55
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-24,99029,23.0,19.25,Electricity,Summer tires,1,0,1,Moderate,17.76,0,0,1.16,0,10,fall,weekend,23.654999999999998
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-23,99006,28.0,9.59,Electricity,Summer tires,1,0,1,Normal,17.76,0,0,1.16,0,10,fall,weekend,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-23,98978,6.0,3.5,Electricity,Summer tires,1,0,0,Normal,17.76,0,1,1.16,0,10,fall,weekend,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-22,98972,24.0,4.3,Electricity,Summer tires,1,0,0,Normal,17.76,0,1,1.16,0,10,fall,weekday,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-21,98948,34.0,6.4,Electricity,Summer tires,1,0,0,Normal,17.76,0,0,1.16,0,10,fall,weekday,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-20,98914,12.0,9.0,Electricity,Summer tires,1,0,0,Normal,17.76,0,0,1.16,0,10,fall,weekday,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-19,98902,22.0,5.2,Electricity,Summer tires,1,0,0,Normal,17.76,0,1,1.16,0,10,fall,weekday,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-18,98880,11.0,2.55,Electricity,Summer tires,1,0,0,Moderate,17.76,0,0,1.16,0,10,fall,weekday,17.76
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-17,98869,188.0,5.5,Electricity,Summer tires,1,1,0,Moderate,14.2,0,0,-2.400000000000002,0,10,fall,weekend,15.979999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-17,98681,77.0,10.2,Electricity,Summer tires,1,1,0,Moderate,12.7,0,0,-3.900000000000002,0,10,fall,weekend,13.449999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-17,98604,50.0,11.0,Electricity,Summer tires,1,0,1,Moderate,22.0,0,0,5.399999999999999,0,10,fall,weekend,17.349999999999994
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-16,98554,40.0,6.0,Electricity,Summer tires,1,0,1,Moderate,15.0,0,0,-1.6000000000000014,0,10,fall,weekend,18.499999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-16,98514,48.0,10.4,Electricity,Summer tires,1,0,1,Normal,21.67,0,1,5.07,0,10,fall,weekend,18.334999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-15,98466,2.0,17.0,Electricity,Summer tires,1,1,0,Moderate,18.86,0,0,2.259999999999998,0,10,fall,weekday,20.264999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-14,98464,69.0,13.0,Electricity,Summer tires,1,1,0,Moderate,16.6,0,0,0.0,0,10,fall,weekday,17.729999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-14,98395,81.0,2.5,Electricity,Summer tires,1,1,0,Moderate,18.86,0,0,2.259999999999998,0,10,fall,weekday,17.729999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-14,98314,107.0,12.35,Electricity,Summer tires,1,1,0,Moderate,18.86,0,0,2.259999999999998,0,10,fall,weekday,18.86
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-14,98207,18.0,4.7,Electricity,Summer tires,1,0,0,Moderate,26.11,0,1,9.509999999999998,0,10,fall,weekday,22.484999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-10,98189,16.0,3.53,Electricity,Summer tires,1,0,0,Moderate,22.06,0,0,5.459999999999997,0,12,winter,weekday,24.084999999999994
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-10,98173,6.0,1.27,Electricity,Summer tires,1,0,0,Normal,21.17,0,0,4.57,0,10,fall,weekend,21.614999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-10-10,98167,19.0,16.4,Electricity,Summer tires,1,0,0,Normal,19.59,0,0,2.9899999999999984,0,10,fall,weekend,20.379999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-10,98148,11.0,3.91,Electricity,Summer tires,1,0,0,Normal,19.59,0,0,2.9899999999999984,0,9,fall,weekday,19.59
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-10,98137,66.0,9.0,Electricity,Summer tires,1,0,0,Normal,19.59,0,0,2.9899999999999984,0,9,fall,weekday,19.59
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-06-10,98071,12.0,8.95,Electricity,Summer tires,1,0,0,Moderate,19.59,0,0,2.9899999999999984,0,6,summer,weekday,19.59
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-05-10,98059,13.0,12.44,Electricity,Summer tires,1,0,0,Moderate,19.59,0,0,2.9899999999999984,0,5,spring,weekday,19.59
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-04-10,98046,148.0,2.0,Electricity,Summer tires,1,1,0,Normal,19.59,0,0,2.9899999999999984,0,4,spring,weekend,19.59
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-03-10,97898,2.0,13.27,Electricity,Summer tires,1,1,0,Normal,17.8,0,0,1.1999999999999993,0,3,spring,weekday,18.694999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-02-10,97896,2.0,5.0,Electricity,Summer tires,1,1,0,Moderate,17.8,0,0,1.1999999999999993,0,2,winter,weekday,17.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-02-10,97894,179.0,11.0,Electricity,Summer tires,1,1,0,Moderate,17.8,0,0,1.1999999999999993,0,2,winter,weekday,17.8
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-26,97715,52.0,9.71,Electricity,Summer tires,1,0,0,Normal,18.67,0,0,2.0700000000000003,0,9,fall,weekend,18.235
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-25,97663,9.0,11.0,Electricity,Summer tires,1,0,0,Normal,18.29,0,0,1.6899999999999975,0,9,fall,weekend,18.479999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-25,97654,61.0,1.8,Electricity,Summer tires,1,0,1,Normal,18.29,0,0,1.6899999999999975,0,9,fall,weekend,18.29
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-21,97593,96.0,16.76,Electricity,Summer tires,1,0,1,Normal,17.46,0,0,0.8599999999999994,0,9,fall,weekday,17.874999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-19,97497,26.0,19.46,Electricity,Summer tires,1,0,1,Moderate,16.09,0,0,-0.5100000000000016,0,9,fall,weekend,16.775
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-18,97471,144.0,7.89,Electricity,Summer tires,1,1,1,Moderate,16.09,0,0,-0.5100000000000016,0,9,fall,weekend,16.09
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-17,97327,48.0,8.38,Electricity,Summer tires,1,0,0,Moderate,17.46,0,0,0.8599999999999994,0,9,fall,weekday,16.775
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-14,97279,22.0,2.29,Electricity,Summer tires,1,0,1,Moderate,10.41,0,0,-6.190000000000001,0,9,fall,weekday,13.934999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-13,97257,58.0,9.49,Electricity,Summer tires,1,0,1,Moderate,16.36,0,0,-0.240000000000002,0,9,fall,weekday,13.384999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-12-09,97199,156.0,24.79,Electricity,Summer tires,0,1,1,Moderate,14.5,0,0,-2.1000000000000014,0,12,winter,weekday,15.429999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-09-09,97043,29.0,4.53,Electricity,Summer tires,1,0,1,Moderate,15.62,0,0,-0.9800000000000022,0,9,fall,weekday,15.059999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-09,97014,12.0,1.96,Electricity,Summer tires,1,0,0,Moderate,16.33,0,0,-0.2700000000000031,0,8,summer,weekday,15.974999999999994
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-09,97002,18.0,2.66,Electricity,Summer tires,1,0,0,Moderate,14.78,0,0,-1.820000000000002,0,8,summer,weekday,15.554999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-07-09,96984,0.0,24.32,Electricity,Summer tires,0,1,1,Moderate,15.41,0,0,-1.1900000000000013,0,7,summer,weekday,15.094999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-06-09,96984,171.0,2.04,Electricity,Summer tires,0,1,1,Moderate,15.41,0,0,-1.1900000000000013,0,6,summer,weekday,15.41
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-06-09,96813,153.0,22.0,Electricity,Summer tires,0,1,1,Moderate,17.3,0,0,0.6999999999999993,0,6,summer,weekday,16.354999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-05-09,96660,14.0,2.06,Electricity,Summer tires,1,0,0,Moderate,14.71,0,0,-1.8900000000000008,0,5,spring,weekend,16.004999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-04-09,96646,15.0,2.9,Electricity,Summer tires,1,0,0,Moderate,19.33,0,0,2.729999999999997,0,4,spring,weekday,17.019999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-01-09,96631,27.0,3.05,Electricity,Summer tires,1,0,0,Moderate,11.3,0,0,-5.300000000000001,0,1,winter,weekend,15.314999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-27,96604,19.0,8.99,Electricity,Summer tires,1,0,0,Moderate,17.42,0,0,0.8200000000000003,0,8,summer,weekday,14.359999999999998
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-26,96585,115.0,27.53,Electricity,Summer tires,0,1,1,Moderate,14.7,0,0,-1.900000000000002,0,8,summer,weekday,16.059999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-26,96470,117.0,7.2,Electricity,Summer tires,0,1,1,Moderate,17.42,0,0,0.8200000000000003,0,8,summer,weekday,16.059999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-25,96353,113.0,28.74,Electricity,Summer tires,0,1,1,Moderate,15.0,0,0,-1.6000000000000014,0,8,summer,weekday,16.209999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-25,96240,117.0,5.17,Electricity,Summer tires,0,1,1,Moderate,16.05,0,0,-0.5500000000000007,0,8,summer,weekday,15.524999999999997
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-23,96123,3.0,18.0,Electricity,Summer tires,0,1,1,Normal,19.18,0,0,2.5799999999999983,0,8,summer,weekday,17.614999999999995
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-22,96120,164.0,9.0,Electricity,Summer tires,0,1,1,Normal,19.18,0,0,2.5799999999999983,0,8,summer,weekend,19.18
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-22,95956,121.0,24.44,Electricity,Summer tires,0,0,1,Fast,19.18,0,0,2.5799999999999983,0,8,summer,weekend,19.18
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-21,95835,54.0,8.58,Electricity,Summer tires,1,0,0,Fast,13.4,0,0,-3.200000000000001,0,8,summer,weekend,16.289999999999996
Mercedes-Benz,B-Klasse,2015,B250e,132,2021-08-19,95781,67.0,13.03,Electricity,Summer tires,1,0,1,Fast,19.45,0,0,2.849999999999998,0,8,summer,weekday,16.424999999999997
